mes,xmlns:xsi,xsi:noNamespaceSchemaLocation,dia,Dia,hora,Hora,Meteoros,Dir.Med._a_2200cm,Humedad._a_110cm,Irradia.._a_260cm,Nivel2._a_450cm,Precip.._a_150cm,Presion._a_150cm,Sig.Dir._a_2200cm,Sig.Vel._a_2200cm,Tem.Aire._a_110cm,Vel.Max._a_2200cm,Vel.Med._a_2200cm
,,,,2024-02-02,,13:50,,317.5,101.3,191.1,-0.68,0,1035.03,11.42,0.37,12.33,2.06,1.26
,,,,2024-02-02,,14:00,,312.3,101.3,207.1,-0.7,0,1034.85,9.63,0.34,12.49,1.96,1.3
,,,,2024-02-02,,14:10,,313.6,101.1,180.8,-0.71,0,1034.69,11.11,0.41,12.58,3.04,1.78
,,,,2024-02-02,,14:20,,313.4,101,166,-0.72,0,1034.58,15.35,0.54,12.61,3.14,1.81
,,,,2024-02-02,,14:30,,314.3,100.9,156,-0.71,0,1034.44,14.3,0.51,12.67,3.04,1.9
,,,,2024-02-02,,14:40,,312.8,100.9,157,-0.71,0,1034.41,15.48,0.72,12.77,3.72,2.01
,,,,2024-02-02,,14:50,,317.8,100.8,125.8,-0.69,0,1034.41,12.17,0.58,12.74,3.72,2.53
,,,,2024-02-02,,15:00,,315.3,100.7,125.8,-0.66,0,1034.41,13.13,0.52,12.69,3.23,2.07
,,,,2024-02-02,,15:10,,319.9,100.6,107.2,-0.62,0,1034.41,9.68,0.53,12.65,3.92,2.94
,,,,2024-02-02,,15:20,,311,100.5,95.4,-0.59,0,1034.4,16.48,0.57,12.66,3.33,1.86
,,,,2024-02-02,,15:30,,318.2,100.4,79.64,-0.55,0,1034.32,13.18,0.55,12.64,3.43,2.15
,,,,2024-02-02,,15:40,,305.4,100.4,67.11,-0.49,0,1034.26,18.45,0.47,12.66,2.94,1.43
,,,,2024-02-02,,15:50,,314.4,100.4,56.92,-0.43,0,1034.25,16.73,0.7,12.71,3.63,1.83
,,,,2024-02-02,,16:00,,303.6,100.4,47.67,-0.36,0,1034.25,16.55,0.62,12.68,3.53,1.82
,,,,2024-02-02,,16:10,,303.9,100.3,33.62,-0.32,0,1034.24,16.61,0.75,12.69,3.63,2.01
,,,,2024-02-02,,16:20,,309,100.3,32.6,-0.24,0,1034.25,10.29,0.49,12.66,3.14,1.83
,,,,2024-02-02,,16:30,,315.3,100.3,30.56,-0.17,0,1034.23,17.41,0.59,12.65,3.04,1.86
,,,,2024-02-02,,16:40,,310.6,100.3,25.31,-0.1,0,1034.25,15.93,0.53,12.61,2.65,1.45
,,,,2024-02-02,,16:50,,308.8,100.3,26.86,-0.04,0,1034.25,12.27,0.49,12.6,3.53,2.18
,,,,2024-02-02,,17:00,,316.8,100.3,23.36,0.04,0,1034.26,13.53,0.66,12.55,3.23,1.89
,,,,2024-02-02,,17:10,,318.2,100.4,8.4,0.12,0,1034.37,11.74,0.65,12.51,3.92,2.38
,,,,2024-02-02,,17:20,,309.1,100.5,6.33,0.2,0,1034.38,13.06,0.54,12.46,2.94,1.53
,,,,2024-02-02,,17:30,,307.1,100.6,3.7,0.29,0,1034.42,13.19,0.56,12.37,3.14,1.52
,,,,2024-02-02,,17:40,,309.1,100.6,2.06,0.39,0,1034.53,10.58,0.41,12.27,2.16,1.06
,,,,2024-02-02,,17:50,,305.4,100.7,1.62,0.46,0,1034.58,11.64,0.34,12.23,1.76,1.03
,,,,2024-02-02,,18:00,,299.2,100.7,1.49,0.54,0,1034.67,15.97,0.38,12.22,1.76,0.92
,,,,2024-02-02,,18:10,,301.9,100.7,1.29,0.62,0,1034.74,11.15,0.4,12.19,1.96,1.09
,,,,2024-02-02,,18:20,,294.7,100.7,1.2,0.69,0,1034.74,12.49,0.52,12.15,2.06,1.19
,,,,2024-02-02,,18:30,,311,100.7,1.48,0.74,0,1034.74,16.64,0.33,12.15,1.96,0.94
,,,,2024-02-02,,18:40,,304,100.7,1.31,0.8,0,1034.74,12.13,0.27,12.14,1.57,0.84
,,,,2024-02-02,,18:50,,316.4,100.7,1.46,0.84,0,1034.74,17.96,0.32,12.08,1.47,0.88
,,,,2024-02-02,,19:00,,330.5,100.8,1.48,0.9,0,1034.73,3.49,0.18,12.11,1.47,0.98
,,,,2024-02-02,,19:10,,329.1,100.8,1.26,0.94,0,1034.67,0.06,0.19,12.11,1.08,0.52
,,,,2024-02-02,,19:20,,337.6,100.7,0.57,0.97,0,1034.64,9.18,0.15,11.98,1.47,0.99
,,,,2024-02-02,,19:30,,339.7,100.7,0.98,1.01,0,1034.74,9.42,0.21,11.9,1.57,0.94
,,,,2024-02-02,,19:40,,350.2,100.6,1.48,1.06,0,1034.74,14.56,0.24,11.94,1.47,0.99
,,,,2024-02-02,,19:50,,6.25,100.6,1.47,1.08,0,1034.73,24.39,0.3,11.91,1.96,1.16
,,,,2024-02-02,,20:00,,4.6,100.7,1.32,1.09,0,1034.73,40.4,0.22,11.86,0.78,0.16
,,,,2024-02-02,,20:10,,29.27,100.8,1.14,1.12,0,1034.71,22.82,0.2,11.81,0.69,0.12
,,,,2024-02-02,,20:20,,0.24,100.8,1.26,1.13,0,1034.73,0.03,0.11,11.78,0.59,0.05
,,,,2024-02-02,,20:30,,0.24,100.9,1.46,1.12,0,1034.68,0.03,0.2,11.75,0.59,0.22
,,,,2024-02-02,,20:40,,251,100.9,1.48,1.11,0,1034.58,6.96,0.53,11.71,1.57,0.81
,,,,2024-02-02,,20:50,,0.86,101,1.39,1.11,0,1034.48,28.94,0.28,11.62,1.67,1.03
,,,,2024-02-02,,21:00,,0.48,101.1,1.1,1.09,0,1034.44,6.66,0.21,11.61,1.67,1.14
,,,,2024-02-02,,21:10,,352.9,101,0.53,1.06,0,1034.42,0.04,0.23,11.57,1.18,0.74
,,,,2024-02-02,,21:20,,18.23,101,0.47,1.03,0.1,1034.44,24.43,0.25,11.45,1.27,0.73
,,,,2024-02-02,,21:30,,40.2,101,0.47,1.02,0,1034.42,8.86,0.35,11.36,1.86,0.97
,,,,2024-02-02,,21:40,,43.97,100.9,0.47,0.98,0,1034.41,0.01,0.05,11.24,0.29,0.01
,,,,2024-02-02,,21:50,,0,100.9,0.46,0.93,0,1034.36,0,0,11.1,0,0
,,,,2024-02-02,,22:00,,0,101,0.55,0.89,0,1034.28,0,0,10.91,0,0
,,,,2024-02-02,,22:10,,0,101,1.11,0.86,0,1034.26,0,0,10.83,0,0
,,,,2024-02-02,,22:20,,43.94,101.1,1.22,0.81,0,1034.28,0.02,0.12,10.78,0.49,0.07
,,,,2024-02-02,,22:30,,0,101.1,1.37,0.72,0,1034.39,0,0,10.75,0,0
,,,,2024-02-02,,22:40,,43.94,101.2,1.68,0.66,0,1034.29,0.03,0.21,10.8,0.69,0.26
,,,,2024-02-02,,22:50,,43.94,101.2,1.54,0.6,0,1034.24,0.02,0.16,10.89,0.49,0.1
,,,,2024-02-02,,23:00,,43.94,101.2,1.45,0.52,0,1034.15,0.03,0.19,10.91,0.69,0.23
,,,,2024-02-02,,23:10,,43.94,101.2,1.48,0.43,0,1034.09,0.04,0.21,10.89,0.59,0.2
,,,,2024-02-02,,23:20,,170.9,101.1,1.35,0.38,0,1033.97,66.1,0.49,10.81,2.16,1.06
,,,,2024-02-02,,23:30,,185.4,101.2,1.17,0.3,0,1033.78,12.26,0.39,10.8,2.06,0.83
,,,,2024-02-02,,23:40,,186,101.2,1.18,0.23,0,1033.68,5.95,0.32,10.81,1.27,0.53
,,,,2024-02-02,,23:50,,211.4,101.2,1.46,0.15,0,1033.63,0.02,0.23,10.85,0.88,0.11
,,,,2024-02-03,,0:00,,211.5,101.2,1.43,0.1,0,1033.55,0.08,0.24,10.81,0.78,0.36
,,,,2024-02-03,,0:10,,211.4,101.2,1.04,0.01,0,1033.47,0.01,0.17,10.8,0.69,0.06
,,,,2024-02-03,,0:20,,211.4,101.2,0.84,-0.08,0,1033.39,0.05,0.15,10.75,0.49,0.09
,,,,2024-02-03,,0:30,,206.1,101.2,0.94,-0.14,0,1033.33,6.99,0.64,10.7,1.86,0.68
,,,,2024-02-03,,0:40,,196.2,101.2,1.15,-0.2,0,1033.28,2.29,0.26,10.59,1.47,0.87
,,,,2024-02-03,,0:50,,195.6,101.2,0.88,-0.29,0,1033.26,0.04,0.28,10.55,0.88,0.3
,,,,2024-02-03,,1:00,,180.7,101.1,0.57,-0.34,0,1033.19,13.79,0.25,10.46,1.47,0.97
,,,,2024-02-03,,1:10,,167.9,101.1,0.61,-0.38,0,1033.15,0.09,0.23,10.37,0.88,0.18
,,,,2024-02-03,,1:20,,180.8,101.1,0.57,-0.42,0,1033.08,10.97,0.39,10.28,1.27,0.31
,,,,2024-02-03,,1:30,,203.1,101.1,0.79,-0.5,0,1032.99,0.13,0.34,10.21,1.27,0.52
,,,,2024-02-03,,1:40,,189.5,101.1,1.04,-0.52,0,1032.93,8.04,0.32,10.12,1.67,0.88
,,,,2024-02-03,,1:50,,194.9,101.1,0.74,-0.54,0,1032.91,0.68,0.35,10.06,1.47,0.38
,,,,2024-02-03,,2:00,,194.6,101.1,0.48,-0.55,0,1032.78,1.81,0.48,9.95,1.67,0.58
,,,,2024-02-03,,2:10,,174.2,101.1,0.87,-0.59,0,1032.78,11.74,0.64,9.8,1.96,0.76
,,,,2024-02-03,,2:20,,163.2,101.1,1.42,-0.61,0,1032.85,0.01,0.05,9.83,0.29,0.01
,,,,2024-02-03,,2:30,,163.2,101.2,1.74,-0.61,0,1032.8,0.01,0.08,9.9,0.39,0.02
,,,,2024-02-03,,2:40,,163.2,101.1,1.8,-0.59,0,1032.75,0.15,0.23,9.93,1.08,0.29
,,,,2024-02-03,,2:50,,162.9,101.1,1.39,-0.59,0,1032.68,14.47,0.29,9.88,1.76,0.85
,,,,2024-02-03,,3:00,,155.7,101,0.5,-0.6,0,1032.63,11.44,0.46,9.79,1.86,0.99
,,,,2024-02-03,,3:10,,175.4,101,0.48,-0.59,0,1032.61,25.27,0.43,9.59,1.47,0.68
,,,,2024-02-03,,3:20,,184.6,101,0.48,-0.54,0,1032.6,8.44,0.23,9.43,1.27,0.63
,,,,2024-02-03,,3:30,,168.2,101,0.48,-0.51,0,1032.57,13.9,0.25,9.29,1.96,1.31
,,,,2024-02-03,,3:40,,136.8,101,0.48,-0.47,0,1032.61,6.58,0.47,9.26,2.45,1.47
,,,,2024-02-03,,3:50,,146.4,101,0.48,-0.44,0,1032.6,5.13,0.27,9.51,2.84,1.89
,,,,2024-02-03,,4:00,,173.2,100.8,0.48,-0.38,0,1032.56,24.12,0.39,9.47,1.96,1.2
,,,,2024-02-03,,4:10,,184.7,100.8,0.48,-0.34,0,1032.49,7.06,0.52,9.19,1.67,0.39
,,,,2024-02-03,,4:20,,215.7,100.8,0.48,-0.28,0,1032.49,8.37,0.34,9.06,1.18,0.35
,,,,2024-02-03,,4:30,,218,100.9,0.6,-0.21,0,1032.51,0.01,0.07,8.99,0.39,0.02
,,,,2024-02-03,,4:40,,218,100.9,0.59,-0.16,0,1032.49,0.02,0.14,8.95,0.59,0.06
,,,,2024-02-03,,4:50,,218,100.9,0.48,-0.12,0,1032.44,0.04,0.13,8.87,0.49,0.07
,,,,2024-02-03,,5:00,,218,101,0.48,-0.05,0,1032.45,0.01,0.05,8.78,0.39,0.01
,,,,2024-02-03,,5:10,,113.3,100.9,0.48,0.06,0,1032.44,52.05,0.25,8.66,0.98,0.17
,,,,2024-02-03,,5:20,,65.65,101,0.53,0.12,0,1032.4,0.07,0.2,8.59,0.69,0.15
,,,,2024-02-03,,5:30,,65.65,101,0.53,0.16,0,1032.37,0.01,0.09,8.54,0.49,0.03
,,,,2024-02-03,,5:40,,65.65,101,1.01,0.25,0,1032.37,0.01,0.03,8.56,0.29,0.01
,,,,2024-02-03,,5:50,,85.2,101.1,1.55,0.34,0,1032.26,16.08,0.33,8.65,2.16,0.09
,,,,2024-02-03,,6:00,,156.8,101.1,1.62,0.41,0,1032.23,6.23,0.58,8.87,3.82,2.55
,,,,2024-02-03,,6:10,,158,100.8,1.06,0.48,0,1032.14,5.11,0.43,9.27,4.02,3.11
,,,,2024-02-03,,6:20,,151.1,100.6,0.49,0.56,0,1032.12,6.46,0.44,9.39,3.82,2.84
,,,,2024-02-03,,6:30,,145.7,100.5,0.48,0.62,0,1032.15,6.84,0.29,9.41,3.43,2.78
,,,,2024-02-03,,6:40,,147.9,100.5,0.48,0.69,0,1032.21,6.64,0.29,9.43,3.82,2.79
,,,,2024-02-03,,6:50,,149.2,100.4,0.48,0.75,0,1032.22,7.56,0.43,9.45,4.21,3.02
,,,,2024-02-03,,7:00,,143.6,100.4,0.48,0.79,0,1032.2,7.66,0.23,9.51,3.14,2.52
,,,,2024-02-03,,7:10,,152.3,100.3,0.72,0.84,0,1032.21,8.23,0.81,9.51,5.29,3.6
,,,,2024-02-03,,7:20,,148.8,100.3,1.36,0.89,0,1032.24,7.51,0.53,9.45,5.19,3.62
,,,,2024-02-03,,7:30,,143.6,100.3,2.62,0.93,0,1032.28,9,0.43,9.45,4.8,3.36
,,,,2024-02-03,,7:40,,145.9,100.3,6.31,0.98,0,1032.3,6.56,0.34,9.44,3.92,3
,,,,2024-02-03,,7:50,,148.7,100.2,13.02,1.02,0,1032.32,6.98,0.37,9.4,4.21,3.16
,,,,2024-02-03,,8:00,,145.7,100.3,22.03,1.03,0,1032.3,9.01,0.51,9.39,4.8,3.45
,,,,2024-02-03,,8:10,,150.9,100.2,29.86,1.07,0,1032.34,7.84,0.81,9.38,6.17,4.29
,,,,2024-02-03,,8:20,,156.8,100.1,32.81,1.11,0,1032.4,6.12,0.48,9.35,5.78,4.41
,,,,2024-02-03,,8:30,,149.3,100.1,39.4,1.11,0,1032.48,7.08,0.49,9.31,4.8,3.63
,,,,2024-02-03,,8:40,,145.7,100,90.4,1.1,0,1032.49,8.16,0.57,9.39,5.78,3.82
,,,,2024-02-03,,8:50,,147,100,127.1,1.11,0,1032.44,6.34,0.51,9.49,4.61,3.13
,,,,2024-02-03,,9:00,,144.7,99.9,193.1,1.11,0,1032.31,6.74,0.41,9.69,4.31,3.28
,,,,2024-02-03,,9:10,,156,99.8,219.9,1.09,0,1032.3,8.2,0.43,9.86,4.8,3.56
,,,,2024-02-03,,9:20,,147.5,99.8,246.6,1.09,0,1032.3,12.91,0.65,9.98,5.19,3.39
,,,,2024-02-03,,9:30,,135.1,99.6,218.8,1.08,0,1032.37,9.75,0.69,10.01,5.68,3.77
,,,,2024-02-03,,9:40,,140.8,99.6,118.6,1.05,0,1032.44,9.47,0.64,9.9,4.51,3.13
,,,,2024-02-03,,9:50,,156.2,99.6,214.2,1.02,0,1032.48,8.25,0.51,9.79,5.49,4.16
,,,,2024-02-03,,10:00,,156.1,99.6,378.6,1.01,0,1032.49,9.71,0.55,10.05,5,3.41
,,,,2024-02-03,,10:10,,147.1,98.7,326.2,0.98,0,1032.5,9.73,0.44,10.4,4.31,3.23
,,,,2024-02-03,,10:20,,164.3,97.7,391.9,0.92,0,1032.44,6.17,0.46,10.57,4.41,3.29
,,,,2024-02-03,,10:30,,171.9,97.4,360.9,0.86,0,1032.38,9.26,0.65,10.69,4.9,3.14
,,,,2024-02-03,,10:40,,165.2,94.7,373.7,0.83,0,1032.33,7.82,0.43,10.85,4.61,3.21
,,,,2024-02-03,,10:50,,153.7,93.1,414,0.78,0,1032.29,9.35,0.66,11.07,4.8,3.34
,,,,2024-02-03,,11:00,,150.3,92.2,430.2,0.7,0,1032.23,11.44,0.89,11.38,5,2.87
,,,,2024-02-03,,11:10,,130.5,90.2,447.1,0.64,0,1032.12,15.5,0.65,11.64,4.51,2.78
,,,,2024-02-03,,11:20,,117.7,87.9,453.2,0.58,0,1032,21.16,0.66,12.01,3.43,1.99
,,,,2024-02-03,,11:30,,126.7,84.9,478.1,0.52,0,1031.89,11.61,0.36,12.41,2.84,1.81
,,,,2024-02-03,,11:40,,114.8,82.8,486.1,0.45,0,1031.75,15.49,0.45,12.73,3.14,1.96
,,,,2024-02-03,,11:50,,123.3,81.6,491.5,0.38,0,1031.52,16.42,0.68,13.04,3.82,2.36
,,,,2024-02-03,,12:00,,134.5,81.9,499.9,0.3,0,1031.36,9.4,0.52,13.24,4.41,2.7
,,,,2024-02-03,,12:10,,135.6,81.6,497.8,0.23,0,1031.2,16.6,0.64,13.41,3.92,2.33
,,,,2024-02-03,,12:20,,143.3,81.6,500.2,0.18,0,1031.04,6.36,0.47,13.61,3.43,2.47
,,,,2024-02-03,,12:30,,140,79.96,508.7,0.12,0,1030.86,10.44,0.35,13.85,3.23,2.09
,,,,2024-02-03,,12:40,,131.8,77.6,509.4,0.02,0,1030.69,20.13,0.94,14.23,3.53,2.15
,,,,2024-02-03,,12:50,,140.2,76.32,505.6,-0.05,0,1030.56,17.89,0.57,14.67,3.33,1.84
,,,,2024-02-03,,13:00,,126.6,73.83,501.2,-0.08,0,1030.4,13.89,0.53,15.02,3.53,2.14
,,,,2024-02-03,,13:10,,149.4,73.29,496.3,-0.14,0,1030.25,18.91,0.65,15.5,2.55,1.34
,,,,2024-02-03,,13:20,,175.7,71.41,487.9,-0.21,0,1030.15,15.33,0.51,15.7,2.16,0.95
,,,,2024-02-03,,13:30,,196.5,69.59,477.1,-0.27,0,1030.1,23.42,0.43,16.08,1.86,0.84
,,,,2024-02-03,,13:40,,182.7,69.76,467.9,-0.32,0,1029.98,19.51,0.34,16.46,1.67,0.7
,,,,2024-02-03,,13:50,,170.4,68.95,456.9,-0.36,0,1029.86,46.37,0.45,16.66,1.47,0.65
,,,,2024-02-03,,14:00,,322.7,69.98,440.1,-0.38,0,1029.82,23.8,0.27,16.61,1.76,1.07
,,,,2024-02-03,,14:10,,294.2,68.63,420.9,-0.43,0,1029.72,14.02,0.34,17.13,1.96,0.92
,,,,2024-02-03,,14:20,,312.9,70.7,412.4,-0.48,0,1029.54,19.69,0.77,17.24,3.82,2.29
,,,,2024-02-03,,14:30,,314.8,75.63,397.4,-0.53,0,1029.5,14.64,0.62,16.54,4.41,2.79
,,,,2024-02-03,,14:40,,316.4,77.64,376.9,-0.5,0,1029.5,13.49,0.61,16.02,4.7,3.01
,,,,2024-02-03,,14:50,,316.6,79.24,358.1,-0.5,0,1029.57,15.11,0.65,15.69,4.8,3.19
,,,,2024-02-03,,15:00,,314.8,79.06,337.6,-0.54,0,1029.66,13.31,0.79,15.51,5.59,3.64
,,,,2024-02-03,,15:10,,317.8,80.1,317.6,-0.56,0,1029.76,13.08,0.77,15.32,5.98,3.7
,,,,2024-02-03,,15:20,,312.7,81,293.5,-0.52,0,1029.83,13.89,0.74,15.3,5.49,3.16
,,,,2024-02-03,,15:30,,315.5,81,270.2,-0.49,0,1029.85,15.06,0.82,15.28,5.98,3.4
,,,,2024-02-03,,15:40,,314.6,82.4,245.5,-0.51,0,1029.93,12.42,0.75,15.11,5.59,3.52
,,,,2024-02-03,,15:50,,306.3,81.8,218.7,-0.5,0,1029.99,18.11,1.21,15.25,6.47,2.94
,,,,2024-02-03,,16:00,,306.7,80.3,192,-0.46,0,1030.09,20.17,1.23,15.49,5.98,3.06
,,,,2024-02-03,,16:10,,303.6,81.4,164.7,-0.43,0,1030.15,16.75,1.16,15.23,6.37,3.45
,,,,2024-02-03,,16:20,,297.7,81.1,138.8,-0.41,0,1030.27,20.85,1.37,15.05,6.66,3.44
,,,,2024-02-03,,16:30,,296.6,81.9,112.1,-0.37,0,1030.39,15.73,0.85,14.78,5.88,3.22
,,,,2024-02-03,,16:40,,297.8,82.3,88.1,-0.31,0,1030.45,22.29,0.93,14.55,5.19,2.4
,,,,2024-02-03,,16:50,,297.4,83.7,64.21,-0.28,0,1030.6,20.4,1.13,14.25,5.19,2.53
,,,,2024-02-03,,17:00,,298.4,85.8,34.02,-0.24,0,1030.71,21.77,1.1,13.78,5.68,2.72
,,,,2024-02-03,,17:10,,289.4,87.8,14.48,-0.17,0,1030.81,19.58,1.15,13.26,5.98,2.76
,,,,2024-02-03,,17:20,,296.6,89.8,8.6,-0.1,0,1030.92,20.97,1,12.89,5.59,2.33
,,,,2024-02-03,,17:30,,292.6,91.3,4.17,-0.06,0,1031.04,15.75,0.9,12.62,5.59,3.37
,,,,2024-02-03,,17:40,,291.4,92.7,1.33,0,0,1031.28,15.32,0.91,12.42,5.49,3
,,,,2024-02-03,,17:50,,299,93.7,0.41,0.07,0,1031.51,27.06,1.15,12.28,5.59,2.49
,,,,2024-02-03,,18:00,,295.2,94.7,0.41,0.14,0,1031.75,23.13,1,12.19,4.8,2.22
,,,,2024-02-03,,18:10,,296.1,95.7,0.41,0.19,0,1031.85,20.17,0.78,12.12,4.8,2.34
,,,,2024-02-03,,18:20,,293.3,96.5,0.42,0.24,0,1032.02,20.14,1.06,12.05,4.7,2.59
,,,,2024-02-03,,18:30,,287.6,96.1,0.41,0.31,0,1032.13,19.05,1.04,12.05,4.7,2.51
,,,,2024-02-03,,18:40,,285.5,95.5,0.41,0.39,0,1032.33,19.34,1.28,12.07,5.88,3.08
,,,,2024-02-03,,18:50,,287.1,94.8,0.56,0.44,0,1032.45,19.59,1.26,12.15,6.47,3.46
,,,,2024-02-03,,19:00,,284.1,94.4,1.18,0.49,0,1032.52,17.73,1.05,12.25,6.27,2.98
,,,,2024-02-03,,19:10,,284.5,94.6,1.26,0.57,0,1032.58,17.21,1.26,12.33,5.59,2.68
,,,,2024-02-03,,19:20,,283.1,94.2,0.63,0.64,0,1032.67,19.07,0.92,12.35,5.29,2.5
,,,,2024-02-03,,19:30,,284.4,94.5,1.25,0.67,0,1032.76,18.93,0.96,12.36,5.19,2.7
,,,,2024-02-03,,19:40,,292.6,94.6,1.75,0.72,0,1032.78,18.98,0.98,12.4,5.1,2.1
,,,,2024-02-03,,19:50,,284.6,94.3,1.85,0.77,0,1032.82,12.31,0.63,12.43,4.8,3.17
,,,,2024-02-03,,20:00,,287.3,94.7,1.83,0.8,0,1032.86,13.08,0.81,12.47,4.61,2.76
,,,,2024-02-03,,20:10,,300.1,95.3,1.77,0.83,0,1032.86,14.62,0.91,12.51,4.31,2.25
,,,,2024-02-03,,20:20,,291.6,95.3,1.77,0.89,0,1032.92,20.42,0.7,12.51,3.43,1.9
,,,,2024-02-03,,20:30,,292.6,95.5,1.77,0.92,0,1032.93,18.42,0.81,12.5,3.82,1.69
,,,,2024-02-03,,20:40,,290.9,95.1,1.77,0.94,0,1032.97,13.64,0.73,12.48,3.33,2
,,,,2024-02-03,,20:50,,295.8,95.2,1.77,0.98,0,1032.98,11.64,0.7,12.49,3.14,0.84
,,,,2024-02-03,,21:00,,301.5,95.2,1.76,0.99,0,1033.04,21.5,0.45,12.47,1.47,0.47
,,,,2024-02-03,,21:10,,190.8,96,1.58,0.99,0,1033.01,16.07,0.48,12.2,1.47,0.51
,,,,2024-02-03,,21:20,,188.7,97.4,1.44,1,0,1032.94,6.61,0.3,11.91,2.06,1.48
,,,,2024-02-03,,21:30,,168.3,98.6,1.57,1.02,0,1032.92,15.1,0.29,11.79,1.67,0.97
,,,,2024-02-03,,21:40,,188.8,98.9,1.76,1,0,1032.9,16.2,0.39,11.77,1.76,0.89
,,,,2024-02-03,,21:50,,194.5,99,1.73,0.98,0,1032.93,12.15,0.39,11.7,2.06,0.87
,,,,2024-02-03,,22:00,,215.7,99.1,1.68,1.01,0,1032.95,8.54,0.24,11.66,0.88,0.24
,,,,2024-02-03,,22:10,,194.4,99.5,1.71,1,0,1032.97,9.21,0.34,11.66,1.08,0.27
,,,,2024-02-03,,22:20,,187.5,99.5,1.76,0.94,0,1032.94,5.01,0.38,11.67,1.57,0.83
,,,,2024-02-03,,22:30,,183.1,99.5,1.77,0.92,0,1032.93,5.39,0.27,11.67,1.67,0.99
,,,,2024-02-03,,22:40,,182,99.5,1.77,0.93,0,1032.92,0.12,0.15,11.72,1.08,0.52
,,,,2024-02-03,,22:50,,182,99.4,1.77,0.88,0,1032.91,0.12,0.2,11.74,1.18,0.7
,,,,2024-02-03,,23:00,,180.7,99.1,1.77,0.82,0,1032.86,12.11,0.36,11.8,1.76,1.03
,,,,2024-02-03,,23:10,,176.6,98.3,1.77,0.79,0,1032.87,11.27,0.37,11.86,2.06,1.07
,,,,2024-02-03,,23:20,,191.7,97.7,1.77,0.75,0,1032.95,13.56,0.43,11.87,2.45,1.32
,,,,2024-02-03,,23:30,,221.5,96.6,1.78,0.69,0,1033.08,17.37,0.52,11.92,3.23,2.09
,,,,2024-02-03,,23:40,,227.3,95.8,1.79,0.64,0,1033.08,10.62,0.39,11.98,2.74,1.73
,,,,2024-02-03,,23:50,,203.2,95.8,1.77,0.57,0,1032.97,12.9,0.27,11.99,1.76,1.24
,,,,2024-02-04,,0:00,,200.2,96.5,1.76,0.49,0,1032.93,15.14,0.43,11.93,2.35,1.39
,,,,2024-02-04,,0:10,,221.5,95.9,1.77,0.44,0,1032.91,8.5,0.23,11.93,1.86,1.32
,,,,2024-02-04,,0:20,,197.6,96.5,1.77,0.4,0,1032.78,20.11,0.19,11.92,1.86,1.33
,,,,2024-02-04,,0:30,,176.3,97.5,1.76,0.32,0,1032.7,6.83,0.38,11.84,2.84,2.01
,,,,2024-02-04,,0:40,,188.8,97.5,1.77,0.24,0,1032.68,10.08,0.39,11.77,2.35,1.7
,,,,2024-02-04,,0:50,,190.1,97.9,1.76,0.19,0,1032.54,6,0.43,11.73,1.86,0.97
,,,,2024-02-04,,1:00,,196.8,98.1,1.76,0.13,0,1032.45,12.78,0.39,11.73,1.96,1.06
,,,,2024-02-04,,1:10,,186,98.2,1.75,0.06,0,1032.35,17.24,0.35,11.71,1.47,0.87
,,,,2024-02-04,,1:20,,178.5,98.1,1.75,-0.03,0,1032.18,13.25,0.47,11.68,1.57,0.54
,,,,2024-02-04,,1:30,,151.2,98.2,1.77,-0.09,0,1032.2,27.78,0.44,11.73,1.96,0.6
,,,,2024-02-04,,1:40,,109.5,98.1,1.77,-0.12,0,1032.26,36.21,0.53,11.73,2.35,1.3
,,,,2024-02-04,,1:50,,126.8,98.1,1.77,-0.17,0,1032.24,15.84,0.69,11.74,3.23,1.92
,,,,2024-02-04,,2:00,,131.7,97.9,1.77,-0.24,0,1032.24,10.89,0.28,11.72,2.25,1.45
,,,,2024-02-04,,2:10,,136.2,98.1,1.77,-0.29,0,1032.17,10.84,0.34,11.71,3.14,2.01
,,,,2024-02-04,,2:20,,141.5,98,1.77,-0.32,0,1032.16,8.03,0.26,11.69,1.96,1.4
,,,,2024-02-04,,2:30,,156.1,97.2,1.77,-0.34,0,1032.17,8.62,0.57,11.63,3.33,2.14
,,,,2024-02-04,,2:40,,152.5,96.7,1.77,-0.39,0,1032.24,8.89,0.19,11.61,2.06,1.27
,,,,2024-02-04,,2:50,,166,97.2,1.77,-0.45,0,1032.26,14.25,0.28,11.61,2.65,1.78
,,,,2024-02-04,,3:00,,199.8,96.4,1.77,-0.47,0,1032.21,9.35,0.28,11.54,1.96,1.09
,,,,2024-02-04,,3:10,,177.2,96.9,1.77,-0.48,0,1032.13,11.45,0.27,11.55,1.67,1.1
,,,,2024-02-04,,3:20,,183,97.4,1.75,-0.51,0,1032.08,10.23,0.38,11.53,1.37,0.46
,,,,2024-02-04,,3:30,,139,98.2,1.76,-0.51,0,1031.98,19.86,0.39,11.51,2.35,1.2
,,,,2024-02-04,,3:40,,133.2,98.3,1.77,-0.5,0,1031.91,23.67,0.31,11.47,1.76,1.08
,,,,2024-02-04,,3:50,,166.5,98.8,1.77,-0.49,0,1031.78,16.02,0.28,11.42,2.35,1.39
,,,,2024-02-04,,4:00,,165.3,99,1.77,-0.5,0,1031.65,6.79,0.58,11.39,3.72,2.49
,,,,2024-02-04,,4:10,,174.2,98.9,1.77,-0.45,0,1031.68,10.16,0.58,11.26,3.63,2.6
